variant,P,profile,card,d_final,d_loss_pp,loss%,base_loss%,cost,buy_day,buy_frac,d_income,d_prestige_end,d_trucksSpawned,d_trucksFull,d_delivered,d_served,d_spawned,d_quota,d_lost,d_missed,d_packed,d_phone,d_earlyEnd,d_wrongDelivery,d_drops,b_trucksSpawned,b_trucksFull,b_delivered,b_served,b_quota,b_earlyEnd
prop_pm035,3,iyi,fast_hangar,369,0.0,0.0,0.0,252,5.4,1.0,617,-1.0,6.3,-0.6,5.8,-1.2,0,0,1.2,0,0.8,-0.3,0.1,-0.1,0.0,62.4,31.1,124.2,141.2,160,15.9
prop_pm035,3,iyi,overtime,356,0.0,0.0,0.0,252,3.2,1.0,608,-2.0,3.6,0.9,6.3,-2.2,0,0,2.1,0,3.5,-0.9,0.1,0.1,0.0,62.4,31.1,124.2,141.2,160,15.9
prop_pm035,3,iyi,prestige_master,358,0.0,0.0,0.0,788,5.7,1.0,1142,8.7,0.1,0.0,0.4,-0.1,0,0,0.1,0,0.3,0.1,0.0,-0.1,-0.1,62.4,31.1,124.2,141.2,160,15.9
prop_pm035,4,zayif,fast_hangar,-16,0.0,67.5,67.5,31,15.5,0.1,12,-0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,60.1,4.1,51.7,90.7,124.4,8.9
prop_pm035,4,zayif,overtime,-32,-2.0,65.5,67.5,64,8.1,0.21,144,0.1,1.0,0.0,1.3,0.7,0.9,0.9,0.3,0.0,1.7,0.0,0.3,0.2,0.2,60.1,4.1,51.7,90.7,124.4,8.9
prop_pm035,4,zayif,prestige_master,-36,0.0,67.5,67.5,45,15.6,0.08,5,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.1,4.1,51.7,90.7,124.4,8.9
prop_pm035,4,orta,fast_hangar,78,0.0,0.0,0.0,300,7.8,1.0,384,-1.5,8.2,-1.1,3.3,-1.4,0.0,0,1.3,0.0,-1.0,-0.8,0.0,0.1,0.3,64.8,14.9,106.2,130.0,160,15.8
prop_pm035,4,orta,overtime,502,0.0,0.0,0.0,300,4.0,1.0,814,-1.6,4.7,1.0,7.0,-1.1,0,0,0.9,0,5.9,-1.7,0.1,0.4,1.0,64.8,14.9,106.2,130.0,160,15.8
prop_pm035,4,orta,prestige_master,-274,0.0,0.0,0.0,937,8.4,1.0,658,20.4,0.0,-0.1,-0.2,-0.1,0.0,0,0.1,0.0,-0.4,0.0,0.0,0.0,0.0,64.8,14.9,106.2,130.0,160,15.8
prop_pm035,4,iyi,fast_hangar,367,0.0,0.0,0.0,300,6.2,1.0,675,-2.2,7.2,-1.2,5.7,-2.6,0,0,2.6,0,-0.9,-0.4,0.0,0.2,0.3,61.8,25.0,129.8,140.9,160,16.0
prop_pm035,4,iyi,overtime,819,0.0,0.0,0.0,300,3.5,1.0,1130,-1.4,5.2,1.8,9.1,-1.0,0,0,1.0,0,7.1,-1.6,0.0,0.3,0.5,61.8,25.0,129.8,140.9,160,16.0
prop_pm035,4,iyi,prestige_master,-5,0.0,0.0,0.0,938,6.4,1.0,936,4.0,0.1,0.2,0.2,0.0,0,0,0.1,0,-0.1,0.0,0.0,0.1,0.1,61.8,25.0,129.8,140.9,160,16.0
prop_pm04,1,zayif,prestige_master,-6,9.8,30.2,20.5,112,7.6,0.53,17,4.9,-0.2,-0.1,-0.3,-0.2,-0.4,-0.4,-0.2,0.0,-0.4,0.0,-0.1,0.1,-0.1,38.2,12.5,22.9,39.4,75.6,14.5
prop_pm04,1,orta,prestige_master,-168,0.2,0.2,0.0,370,5.9,1.0,193,21.4,0.0,-0.1,-0.2,-0.3,0.0,0,0.3,0.0,0.0,-0.1,0.0,0.0,-0.3,41.7,22.5,37.4,48.6,77,15.2
prop_pm04,1,iyi,prestige_master,94,0.0,0.0,0.0,375,5.1,1.0,464,33.1,-0.1,-0.1,-0.2,-0.1,0.0,0,0.1,0.0,0.0,-0.2,0.0,0.0,0.1,48.7,33.2,53.2,59.0,77,15.4
prop_pm04,2,zayif,prestige_master,-66,0.5,23.0,22.5,107,11.0,0.31,23,3.7,0.0,-0.1,-0.2,0.0,-0.1,0.0,0.0,0.0,0.0,-0.1,0.0,0.1,0.1,53.0,8.7,48.3,86.9,144.7,7.6
prop_pm04,2,orta,prestige_master,470,0.0,0.0,0.0,600,6.3,1.0,1062,43.8,-0.1,-0.1,0.1,0.0,0.0,0,0.0,0.0,0.1,0.0,0.0,-0.2,0.2,56.8,22.7,82.8,113.4,151,12.6
prop_pm04,2,iyi,prestige_master,875,0.0,0.0,0.0,600,5.1,1.0,1473,22.7,0.1,0.1,0.3,-0.2,0.0,0,0.3,0.0,0.0,-0.1,0.1,-0.1,-0.1,61.0,35.7,110.2,129.9,151,15.0
prop_pm04,3,zayif,prestige_master,-14,0.0,54.8,54.8,21,14,0.04,9,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.3,5.8,51.2,97.2,137.0,7.3
prop_pm04,3,orta,prestige_master,119,0.0,0.0,0.0,788,7.2,1.0,892,27.5,0.0,-0.3,-1.1,-0.2,0.0,0,0.2,0.0,-0.9,0.2,0.1,-0.4,0.0,63.2,20.7,102.6,129.2,160,14.9
prop_pm04,3,iyi,prestige_master,416,0.0,0.0,0.0,788,5.7,1.0,1200,8.7,0.1,0.0,0.4,-0.1,0,0,0.1,0,0.3,0.1,0.0,-0.1,-0.1,62.4,31.1,124.2,141.2,160,15.9
prop_pm04,4,zayif,prestige_master,-36,0.0,67.5,67.5,45,15.6,0.08,5,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.1,4.1,51.7,90.7,124.4,8.9
prop_pm04,4,orta,prestige_master,-223,0.0,0.0,0.0,937,8.4,1.0,711,20.7,0.0,0.0,-0.2,-0.1,0.0,0,0.1,0.0,-0.4,0.0,0.0,0.0,0.0,64.8,14.9,106.2,130.0,160,15.8
prop_pm04,4,iyi,prestige_master,47,0.0,0.0,0.0,938,6.4,1.0,987,4.0,0.1,0.2,0.2,0.0,0,0,0.1,0,-0.1,0.0,0.0,0.1,0.1,61.8,25.0,129.8,140.9,160,16.0
