variant,cell,loss%,final_mean,final_p10,day1_money,day1_income,income_total,rent_total,upg_total,cards,deaths
G050,P3_orta_acgozlu,1.3,3945,1436,730,145,13381,4320,5612,23.2,"{'bankrupt@12': 3, 'bankrupt@8': 1}"
G050,P3_orta_mantikli,7.0,3425,1384,862,150,12890,4802,5160,21.8,"{'bankrupt@12': 8, 'bankrupt@8': 13}"
G050,P3_iyi_hic,0.0,7747,6381,926,210,12860,6120,0,0,{}
G050,P3_iyi_acgozlu,0.0,10609,7477,799,209,20450,4916,5841,23.9,{}
G050,P3_iyi_mantikli,0.0,10717,7862,926,210,20744,5095,5844,23.9,{}
G050,P4_zayif_hic,61.0,1420,339,937,83,5713,4818,0,0,"{'bankrupt@12': 136, 'bankrupt@16': 16, 'bankrupt@8': 31}"
G050,P4_zayif_acgozlu,94.0,1558,1113,937,83,4376,1382,2058,10.5,"{'bankrupt@8': 127, 'bankrupt@12': 144, 'bankrupt@16': 11}"
G050,P4_zayif_mantikli,96.3,1493,1178,937,83,3238,1423,1001,5.8,"{'bankrupt@8': 248, 'bankrupt@12': 39, 'bankrupt@16': 2}"
G050,P4_orta_hic,0.0,4575,3126,1095,243,12533,8742,0,0,{}
G050,P4_orta_acgozlu,5.3,4614,1550,1095,243,16399,5981,6490,22.9,"{'bankrupt@12': 12, 'bankrupt@8': 4}"
G050,P4_orta_mantikli,9.3,4097,1666,1095,243,15885,6670,5780,20.9,"{'bankrupt@8': 17, 'bankrupt@12': 11}"
G050,P4_iyi_hic,0.0,8558,6937,1091,230,16136,8750,0,0,{}
G050,P4_iyi_acgozlu,0.0,11652,8313,1091,230,24620,7169,6898,23.8,{}
G050,P4_iyi_mantikli,0.0,11682,8352,1091,230,24886,7301,7001,23.9,{}
G075,P1_zayif_hic,19.7,218,49,516,20,1288,1350,0,0,"{'bankrupt@16': 48, 'bankrupt@12': 11}"
G075,P1_zayif_acgozlu,43.3,248,24,369,23,1267,762,558,8.6,"{'bankrupt@16': 71, 'bankrupt@12': 59}"
G075,P1_zayif_mantikli,90.0,253,82,309,23,728,425,426,6.1,"{'bankrupt@8': 153, 'bankrupt@12': 77, 'bankrupt@16': 40}"
G075,P1_orta_hic,0.0,1131,679,532,34,2268,1556,0,0,{}
G075,P1_orta_acgozlu,2.3,252,78,385,38,2627,1345,1449,16.6,{'bankrupt@12': 7}
G075,P1_orta_mantikli,21.3,263,64,325,38,2365,1145,1365,15.1,"{'bankrupt@8': 35, 'bankrupt@12': 20, 'bankrupt@16': 9}"
G075,P1_iyi_hic,0.0,2474,1852,552,53,3413,1557,0,0,{}
G075,P1_iyi_acgozlu,0.0,1177,426,342,46,4487,1378,2568,22.6,{}
G075,P1_iyi_mantikli,0.7,1464,555,303,46,4821,1362,2626,22.8,{'bankrupt@8': 2}
G075,P2_zayif_hic,21.3,465,121,626,33,3150,2928,0,0,"{'bankrupt@16': 20, 'bankrupt@12': 42, 'bankrupt@8': 2}"
G075,P2_zayif_acgozlu,61.7,566,90,529,32,2511,1600,659,6.6,"{'bankrupt@12': 77, 'bankrupt@8': 83, 'bankrupt@16': 25}"
G075,P2_zayif_mantikli,82.0,638,165,529,32,2100,1213,606,5.7,"{'bankrupt@16': 28, 'bankrupt@8': 131, 'bankrupt@12': 87}"
G075,P2_orta_hic,0.0,3392,2617,686,95,6370,3489,0,0,{}
G075,P2_orta_acgozlu,0.0,1514,591,585,89,7780,3176,3526,20.7,{}
G075,P2_orta_mantikli,0.3,2025,926,585,89,8557,3169,3755,21.3,{'bankrupt@8': 1}
G075,P2_iyi_hic,0.0,6671,5631,746,150,9304,3489,0,0,{}
G075,P2_iyi_acgozlu,0.0,7428,5182,644,143,14029,2899,4494,23.9,{}
G075,P2_iyi_mantikli,0.0,7854,5964,644,143,14522,2967,4470,23.8,{}
G075,P3_zayif_hic,45.3,901,199,796,86,4683,4157,0,0,"{'bankrupt@16': 31, 'bankrupt@12': 98, 'bankrupt@8': 7}"
G075,P3_zayif_acgozlu,76.7,1060,216,796,86,3664,2396,666,5.5,"{'bankrupt@8': 114, 'bankrupt@12': 92, 'bankrupt@16': 24}"
G075,P3_zayif_mantikli,83.0,1096,245,796,86,3372,2097,658,5.1,"{'bankrupt@8': 141, 'bankrupt@12': 93, 'bankrupt@16': 15}"
G075,P3_orta_hic,0.0,4475,3459,862,150,9982,6120,0,0,{}
G075,P3_orta_acgozlu,0.7,2687,1079,862,150,12297,5578,4575,20.6,{'bankrupt@8': 2}
G075,P3_orta_mantikli,0.3,3069,1574,862,150,12891,5634,4670,20.5,{'bankrupt@8': 1}
G075,P3_iyi_hic,0.0,7747,6381,926,210,12860,6120,0,0,{}
G075,P3_iyi_acgozlu,0.0,9908,6677,926,210,20001,5219,5803,23.8,{}
G075,P3_iyi_mantikli,0.0,10133,7335,926,210,20367,5256,5877,23.9,{}
G075,P4_zayif_hic,61.0,1420,339,937,83,5713,4818,0,0,"{'bankrupt@12': 136, 'bankrupt@16': 16, 'bankrupt@8': 31}"
G075,P4_zayif_acgozlu,81.7,1506,340,937,83,4417,2977,562,3.9,"{'bankrupt@8': 147, 'bankrupt@12': 91, 'bankrupt@16': 7}"
G075,P4_zayif_mantikli,89.3,1608,876,937,83,4013,2480,562,3.7,"{'bankrupt@8': 171, 'bankrupt@12': 85, 'bankrupt@16': 12}"
G075,P4_orta_hic,0.0,4575,3126,1095,243,12533,8742,0,0,{}
G075,P4_orta_acgozlu,3.0,2755,1199,1095,243,14703,7860,4828,18.8,"{'bankrupt@8': 5, 'bankrupt@12': 3, 'bankrupt@16': 1}"
G075,P4_orta_mantikli,4.3,3203,1539,1095,243,15227,7849,4881,18.7,"{'bankrupt@8': 6, 'bankrupt@12': 6, 'bankrupt@16': 1}"
G075,P4_iyi_hic,0.0,8558,6937,1091,230,16136,8750,0,0,{}
G075,P4_iyi_acgozlu,0.0,10116,6231,1091,230,23442,7597,6853,23.6,{}
G075,P4_iyi_mantikli,0.0,10612,6874,1091,230,24065,7644,6903,23.7,{}
G100,P1_zayif_hic,19.7,218,49,516,20,1288,1350,0,0,"{'bankrupt@16': 48, 'bankrupt@12': 11}"
G100,P1_zayif_acgozlu,7.7,195,40,369,23,1330,1069,356,5.9,"{'bankrupt@16': 17, 'bankrupt@12': 6}"
G100,P1_zayif_mantikli,70.7,237,60,309,23,989,757,331,4.4,"{'bankrupt@8': 27, 'bankrupt@12': 139, 'bankrupt@16': 46}"
G100,P1_orta_hic,0.0,1131,679,532,34,2268,1556,0,0,{}
G100,P1_orta_acgozlu,0.0,326,133,385,38,2568,1498,1156,13.7,{}
G100,P1_orta_mantikli,3.0,288,109,325,38,2496,1474,1136,13.3,"{'bankrupt@8': 2, 'bankrupt@12': 7}"
G100,P1_iyi_hic,0.0,2474,1852,552,53,3413,1557,0,0,{}
G100,P1_iyi_acgozlu,0.0,1094,434,394,46,4309,1435,2404,21.6,{}
G100,P1_iyi_mantikli,0.0,1324,526,335,46,4575,1450,2443,21.7,{}
G100,P2_zayif_hic,21.3,465,121,626,33,3150,2928,0,0,"{'bankrupt@16': 20, 'bankrupt@12': 42, 'bankrupt@8': 2}"
G100,P2_zayif_acgozlu,32.0,449,140,626,33,3126,2641,292,3.7,"{'bankrupt@12': 71, 'bankrupt@16': 21, 'bankrupt@8': 4}"
G100,P2_zayif_mantikli,34.3,438,110,626,33,3086,2581,329,3.7,"{'bankrupt@16': 23, 'bankrupt@12': 74, 'bankrupt@8': 6}"
G100,P2_orta_hic,0.0,3392,2617,686,95,6370,3489,0,0,{}
G100,P2_orta_acgozlu,0.0,1622,802,686,95,7548,3271,3132,19.1,{}
G100,P2_orta_mantikli,0.0,2049,1098,686,95,8138,3306,3215,19.2,{}
G100,P2_iyi_hic,0.0,6671,5631,746,150,9304,3489,0,0,{}
G100,P2_iyi_acgozlu,0.0,7433,5391,746,150,14051,2980,4425,23.8,{}
G100,P2_iyi_mantikli,0.0,7492,5500,746,150,14186,3021,4440,23.8,{}
G100,P3_zayif_hic,45.3,901,199,796,86,4683,4157,0,0,"{'bankrupt@16': 31, 'bankrupt@12': 98, 'bankrupt@8': 7}"
G100,P3_zayif_acgozlu,55.0,939,254,796,86,4451,3700,191,1.6,"{'bankrupt@12': 135, 'bankrupt@16': 19, 'bankrupt@8': 11}"
G100,P3_zayif_mantikli,55.3,931,267,796,86,4438,3690,213,1.6,"{'bankrupt@12': 131, 'bankrupt@16': 21, 'bankrupt@8': 14}"
G100,P3_orta_hic,0.0,4475,3459,862,150,9982,6120,0,0,{}
G100,P3_orta_acgozlu,0.0,2450,1322,862,150,11319,5840,3606,17.2,{}
G100,P3_orta_mantikli,0.3,3181,1588,862,150,12407,5787,3958,18.0,{'bankrupt@12': 1}
G100,P3_iyi_hic,0.0,7747,6381,926,210,12860,6120,0,0,{}
G100,P3_iyi_acgozlu,0.0,9013,5872,926,210,19177,5339,5753,23.7,{}
G100,P3_iyi_mantikli,0.0,9571,6943,926,210,19786,5354,5780,23.7,{}
G100,P4_zayif_hic,61.0,1420,339,937,83,5713,4818,0,0,"{'bankrupt@12': 136, 'bankrupt@16': 16, 'bankrupt@8': 31}"
G100,P4_zayif_acgozlu,61.7,1410,404,937,83,5767,4757,134,0.8,"{'bankrupt@12': 137, 'bankrupt@16': 16, 'bankrupt@8': 32}"
G100,P4_zayif_mantikli,63.0,1386,314,937,83,5652,4659,144,0.7,"{'bankrupt@12': 143, 'bankrupt@16': 13, 'bankrupt@8': 33}"
G100,P4_orta_hic,0.0,4575,3126,1095,243,12533,8742,0,0,{}
G100,P4_orta_acgozlu,0.3,2582,1462,1095,243,13684,8514,3350,14.0,{'bankrupt@12': 1}
G100,P4_orta_mantikli,0.3,3196,1602,1095,243,14486,8460,3556,14.4,{'bankrupt@12': 1}
G100,P4_iyi_hic,0.0,8558,6937,1091,230,16136,8750,0,0,{}
G100,P4_iyi_acgozlu,0.0,8476,4836,1091,230,21613,7933,6332,22.5,{}
G100,P4_iyi_mantikli,0.0,9751,7001,1091,230,23130,7913,6582,22.9,{}
G125,P1_zayif_hic,19.7,218,49,516,20,1288,1350,0,0,"{'bankrupt@16': 48, 'bankrupt@12': 11}"
G125,P1_zayif_acgozlu,36.7,240,53,459,23,1225,1045,235,4.5,"{'bankrupt@16': 49, 'bankrupt@12': 60, 'bankrupt@8': 1}"
G125,P1_zayif_mantikli,54.0,246,62,459,23,1167,974,243,3.9,"{'bankrupt@16': 52, 'bankrupt@12': 109, 'bankrupt@8': 1}"
G125,P1_orta_hic,0.0,1131,679,532,34,2268,1556,0,0,{}
G125,P1_orta_acgozlu,0.0,399,230,475,38,2491,1526,972,12.2,{}
G125,P1_orta_mantikli,0.0,410,236,475,38,2618,1521,1086,12.6,{}
G125,P1_iyi_hic,0.0,2474,1852,552,53,3413,1557,0,0,{}
G125,P1_iyi_acgozlu,0.0,1075,509,453,46,4114,1455,2207,20.5,{}
G125,P1_iyi_mantikli,0.0,1346,621,453,46,4494,1470,2313,20.9,{}
G125,P2_zayif_hic,21.3,465,121,626,33,3150,2928,0,0,"{'bankrupt@16': 20, 'bankrupt@12': 42, 'bankrupt@8': 2}"
G125,P2_zayif_acgozlu,27.7,485,131,626,33,3141,2800,111,1.2,"{'bankrupt@16': 23, 'bankrupt@12': 58, 'bankrupt@8': 2}"
G125,P2_zayif_mantikli,29.3,499,147,626,33,3154,2791,112,1.2,"{'bankrupt@16': 33, 'bankrupt@12': 53, 'bankrupt@8': 2}"
G125,P2_orta_hic,0.0,3392,2617,686,95,6370,3489,0,0,{}
G125,P2_orta_acgozlu,0.0,1637,940,686,95,7230,3326,2750,17.3,{}
G125,P2_orta_mantikli,0.0,2030,1084,686,95,7815,3335,2882,17.5,{}
G125,P2_iyi_hic,0.0,6671,5631,746,150,9304,3489,0,0,{}
G125,P2_iyi_acgozlu,0.0,6835,4729,746,150,13479,3008,4438,23.8,{}
G125,P2_iyi_mantikli,0.0,7297,5110,746,150,14010,3028,4460,23.8,{}
G125,P3_zayif_hic,45.3,901,199,796,86,4683,4157,0,0,"{'bankrupt@16': 31, 'bankrupt@12': 98, 'bankrupt@8': 7}"
G125,P3_zayif_acgozlu,45.0,901,213,796,86,4704,4154,23,0.1,"{'bankrupt@16': 28, 'bankrupt@12': 100, 'bankrupt@8': 7}"
G125,P3_zayif_mantikli,46.3,905,210,796,86,4671,4123,25,0.1,"{'bankrupt@16': 30, 'bankrupt@12': 102, 'bankrupt@8': 7}"
G125,P3_orta_hic,0.0,4475,3459,862,150,9982,6120,0,0,{}
G125,P3_orta_acgozlu,0.0,2696,1778,862,150,10888,5938,2844,13.7,{}
G125,P3_orta_mantikli,0.0,3101,1809,862,150,11449,5924,2986,14.0,{}
G125,P3_iyi_hic,0.0,7747,6381,926,210,12860,6120,0,0,{}
G125,P3_iyi_acgozlu,0.0,8071,5163,926,210,18141,5510,5512,22.9,{}
G125,P3_iyi_mantikli,0.0,8776,6446,926,210,18950,5486,5623,23.2,{}
G125,P4_zayif_hic,61.0,1420,339,937,83,5713,4818,0,0,"{'bankrupt@12': 136, 'bankrupt@16': 16, 'bankrupt@8': 31}"
G125,P4_zayif_acgozlu,60.7,1415,339,937,83,5733,4835,7,0.0,"{'bankrupt@12': 135, 'bankrupt@16': 16, 'bankrupt@8': 31}"
G125,P4_zayif_mantikli,61.0,1414,339,937,83,5715,4818,7,0.0,"{'bankrupt@12': 136, 'bankrupt@16': 16, 'bankrupt@8': 31}"
G125,P4_orta_hic,0.0,4575,3126,1095,243,12533,8742,0,0,{}
G125,P4_orta_acgozlu,0.0,2920,1859,1095,243,13155,8612,2399,9.7,{}
G125,P4_orta_mantikli,0.0,3066,1813,1095,243,13370,8598,2467,9.8,{}
G125,P4_iyi_hic,0.0,8558,6937,1091,230,16136,8750,0,0,{}
G125,P4_iyi_acgozlu,0.0,7610,4886,1091,230,20125,8190,5463,19.9,{}
G125,P4_iyi_mantikli,0.0,8650,6100,1091,230,21296,8128,5643,20.5,{}
D+G100,P1_zayif_hic,19.7,218,49,516,20,1288,1350,0,0,"{'bankrupt@16': 48, 'bankrupt@12': 11}"
D+G100,P1_zayif_acgozlu,7.7,197,40,369,23,1330,1069,354,5.9,"{'bankrupt@16': 17, 'bankrupt@12': 6}"
D+G100,P1_zayif_mantikli,70.7,239,63,309,23,988,757,329,4.4,"{'bankrupt@8': 27, 'bankrupt@12': 139, 'bankrupt@16': 46}"
D+G100,P1_orta_hic,0.0,1131,679,532,34,2268,1556,0,0,{}
D+G100,P1_orta_acgozlu,0.0,335,149,385,38,2536,1500,1118,13.3,{}
D+G100,P1_orta_mantikli,3.0,289,132,325,38,2430,1476,1070,12.7,"{'bankrupt@8': 2, 'bankrupt@12': 7}"
D+G100,P1_iyi_hic,0.0,2474,1852,552,53,3413,1557,0,0,{}
D+G100,P1_iyi_acgozlu,0.0,800,401,394,46,4053,1458,2420,20.5,{}
D+G100,P1_iyi_mantikli,0.0,894,379,335,46,4231,1484,2485,20.6,{}
D+G100,P2_zayif_hic,21.3,465,121,626,33,3150,2928,0,0,"{'bankrupt@16': 20, 'bankrupt@12': 42, 'bankrupt@8': 2}"
D+G100,P2_zayif_acgozlu,32.0,450,140,626,33,3126,2641,291,3.7,"{'bankrupt@12': 71, 'bankrupt@16': 21, 'bankrupt@8': 4}"
D+G100,P2_zayif_mantikli,35.0,448,121,626,33,3074,2570,316,3.7,"{'bankrupt@16': 25, 'bankrupt@12': 74, 'bankrupt@8': 6}"
D+G100,P2_orta_hic,0.0,3392,2617,686,95,6370,3489,0,0,{}
D+G100,P2_orta_acgozlu,0.0,1270,742,686,95,7190,3286,3119,18.2,{}
D+G100,P2_orta_mantikli,0.0,1588,761,686,95,7695,3298,3275,18.2,{}
D+G100,P2_iyi_hic,0.0,6671,5631,746,150,9304,3489,0,0,{}
D+G100,P2_iyi_acgozlu,0.0,6155,3948,746,150,13508,3015,5134,23.8,{}
D+G100,P2_iyi_mantikli,0.0,6202,3958,746,150,13580,3081,5099,23.7,{}
D+G100,P3_zayif_hic,45.3,901,199,796,86,4683,4157,0,0,"{'bankrupt@16': 31, 'bankrupt@12': 98, 'bankrupt@8': 7}"
D+G100,P3_zayif_acgozlu,55.0,942,254,796,86,4451,3700,189,1.6,"{'bankrupt@12': 135, 'bankrupt@16': 19, 'bankrupt@8': 11}"
D+G100,P3_zayif_mantikli,55.3,936,257,796,86,4438,3690,208,1.6,"{'bankrupt@12': 131, 'bankrupt@16': 21, 'bankrupt@8': 14}"
D+G100,P3_orta_hic,0.0,4475,3459,862,150,9982,6120,0,0,{}
D+G100,P3_orta_acgozlu,0.0,1981,1124,862,150,11005,5860,3746,16.7,{}
D+G100,P3_orta_mantikli,0.3,2468,1136,862,150,11658,5795,3945,16.7,{'bankrupt@12': 1}
D+G100,P3_iyi_hic,0.0,7747,6381,926,210,12860,6120,0,0,{}
D+G100,P3_iyi_acgozlu,0.0,7013,4423,926,210,18024,5463,6504,23.3,{}
D+G100,P3_iyi_mantikli,0.0,7792,5140,926,210,18913,5435,6625,23.4,{}
D+G100,P4_zayif_hic,61.0,1420,339,937,83,5713,4818,0,0,"{'bankrupt@12': 136, 'bankrupt@16': 16, 'bankrupt@8': 31}"
D+G100,P4_zayif_acgozlu,61.7,1417,404,937,83,5767,4757,127,0.7,"{'bankrupt@12': 137, 'bankrupt@16': 16, 'bankrupt@8': 32}"
D+G100,P4_zayif_mantikli,63.0,1390,322,937,83,5652,4659,139,0.7,"{'bankrupt@12': 143, 'bankrupt@16': 13, 'bankrupt@8': 33}"
D+G100,P4_orta_hic,0.0,4575,3126,1095,243,12533,8742,0,0,{}
D+G100,P4_orta_acgozlu,0.3,2188,1293,1095,243,13472,8500,3547,13.7,{'bankrupt@12': 1}
D+G100,P4_orta_mantikli,0.3,2498,1235,1095,243,13899,8460,3699,13.6,{'bankrupt@12': 1}
D+G100,P4_iyi_hic,0.0,8558,6937,1091,230,16136,8750,0,0,{}
D+G100,P4_iyi_acgozlu,0.0,6653,3643,1091,230,20390,8037,6855,21.7,{}
D+G100,P4_iyi_mantikli,0.0,7698,4911,1091,230,21892,8067,7260,22.0,{}
C+G100,P1_zayif_hic,19.7,218,49,516,20,1288,1350,0,0,"{'bankrupt@16': 48, 'bankrupt@12': 11}"
C+G100,P1_zayif_acgozlu,7.7,195,40,369,23,1330,1069,356,5.9,"{'bankrupt@16': 17, 'bankrupt@12': 6}"
C+G100,P1_zayif_mantikli,70.7,237,60,309,23,989,757,331,4.4,"{'bankrupt@8': 27, 'bankrupt@12': 139, 'bankrupt@16': 46}"
C+G100,P1_orta_hic,0.0,1131,679,532,34,2268,1556,0,0,{}
C+G100,P1_orta_acgozlu,0.0,326,133,385,38,2568,1498,1156,13.7,{}
C+G100,P1_orta_mantikli,3.0,288,109,325,38,2496,1474,1136,13.3,"{'bankrupt@8': 2, 'bankrupt@12': 7}"
C+G100,P1_iyi_hic,0.0,2474,1852,552,53,3413,1557,0,0,{}
C+G100,P1_iyi_acgozlu,0.0,1094,434,394,46,4309,1435,2404,21.6,{}
C+G100,P1_iyi_mantikli,0.0,1324,526,335,46,4575,1450,2443,21.7,{}
C+G100,P2_zayif_hic,21.3,465,121,626,33,3150,2928,0,0,"{'bankrupt@16': 20, 'bankrupt@12': 42, 'bankrupt@8': 2}"
C+G100,P2_zayif_acgozlu,32.3,434,111,626,33,3113,2640,290,3.4,"{'bankrupt@12': 72, 'bankrupt@16': 20, 'bankrupt@8': 5}"
C+G100,P2_zayif_mantikli,36.0,440,141,626,33,3024,2545,297,3.3,"{'bankrupt@16': 22, 'bankrupt@12': 77, 'bankrupt@8': 9}"
C+G100,P2_orta_hic,0.0,3392,2617,686,95,6370,3489,0,0,{}
C+G100,P2_orta_acgozlu,0.0,1287,665,686,95,7196,3316,3080,17.8,{}
C+G100,P2_orta_mantikli,0.0,1723,879,686,95,7913,3321,3312,18.1,{}
C+G100,P2_iyi_hic,0.0,6671,5631,746,150,9304,3489,0,0,{}
C+G100,P2_iyi_acgozlu,0.0,6498,4430,746,150,13679,3036,4940,23.8,{}
C+G100,P2_iyi_mantikli,0.0,6588,4301,746,150,13813,3061,4948,23.7,{}
C+G100,P3_zayif_hic,45.3,901,199,796,86,4683,4157,0,0,"{'bankrupt@16': 31, 'bankrupt@12': 98, 'bankrupt@8': 7}"
C+G100,P3_zayif_acgozlu,55.3,940,235,796,86,4441,3704,173,1.3,"{'bankrupt@12': 135, 'bankrupt@16': 22, 'bankrupt@8': 9}"
C+G100,P3_zayif_mantikli,56.3,933,222,796,86,4354,3643,179,1.3,"{'bankrupt@12': 139, 'bankrupt@16': 18, 'bankrupt@8': 12}"
C+G100,P3_orta_hic,0.0,4475,3459,862,150,9982,6120,0,0,{}
